2014-10-12,28
2014-10-13,8
2014-10-14,4
2014-10-15,13
2014-10-16,12
2014-10-17,14
2014-10-18,7
2014-10-19,8
2014-10-20,17
2014-10-21,11
2014-10-22,20
2014-10-23,10
2014-10-24,21
2014-10-25,24
2014-10-26,14
2014-10-27,18
2014-10-28,18
2014-10-29,12
2014-10-30,18
2014-10-31,5
2014-11-01,17
2014-11-02,8
2014-11-03,11
2014-11-04,12
2014-11-05,21
2014-11-06,8
2014-11-07,10
2014-11-08,9
2014-11-09,7
2014-11-10,17
2014-11-11,6
2014-11-12,3
2014-11-13,4
2014-11-14,3
2014-11-15,3
2014-11-16,4
2014-11-17,3
2014-11-18,1
2014-11-19,3
2014-11-20,2
2014-11-21,7
2014-11-22,2
2014-11-23,2
2014-11-24,1
2014-11-25,4
2014-11-26,5
2014-11-27,3
2014-11-28,0
2014-11-29,1
2014-11-30,3
2014-12-01,5
2014-12-02,4
2014-12-03,6
2014-12-04,3
2014-12-05,4
2014-12-06,3
2014-12-07,2
2014-12-08,4
2014-12-09,8
2014-12-10,7
2014-12-11,7
2014-12-12,7
2014-12-13,8
2014-12-14,12
2014-12-15,11
2014-12-16,4
2014-12-17,6
2014-12-18,8
2014-12-19,10
2014-12-20,4
2014-12-21,5
2014-12-22,2
2014-12-23,7
2014-12-24,0
2014-12-25,1
2014-12-26,2
2014-12-27,2
2014-12-28,0
2014-12-29,6
2014-12-30,4
2014-12-31,1
2015-01-01,3
2015-01-02,4
2015-01-03,3
2015-01-04,0
2015-01-05,2
2015-01-06,1
2015-01-07,2
2015-01-08,1
2015-01-09,2
2015-01-10,2
2015-01-11,1
2015-01-12,3
2015-01-13,6
2015-01-14,3
2015-01-15,4
2015-01-16,5
2015-01-17,5
2015-01-18,2
2015-01-19,6
2015-01-20,6
2015-01-21,7
2015-01-22,5
2015-01-23,4
2015-01-24,6
2015-01-25,0
2015-01-26,2
2015-01-27,5
2015-01-28,6
2015-01-29,7
2015-01-30,3
2015-01-31,3
2015-02-01,0
2015-02-02,3
2015-02-03,1
2015-02-04,1
2015-02-05,0
2015-02-06,3
2015-02-07,1
2015-02-08,2
2015-02-09,3
2015-02-10,4
2015-02-11,5
2015-02-12,7
2015-02-13,2
2015-02-14,0
2015-02-15,0
2015-02-16,5
2015-02-17,3
2015-02-18,3
2015-02-19,1
2015-02-20,3
2015-02-21,3
2015-02-22,1
2015-02-23,3
2015-02-24,3
2015-02-25,2
2015-02-26,2
2015-02-27,3
2015-02-28,3
2015-03-01,2
2015-03-02,6
2015-03-03,6
2015-03-04,4
2015-03-05,3
2015-03-06,5
2015-03-07,6
2015-03-08,9
2015-03-09,15
2015-03-10,10
2015-03-11,9
2015-03-12,11
2015-03-13,21
2015-03-14,12
2015-03-15,13
2015-03-16,22
2015-03-17,15
2015-03-18,10
2015-03-19,6
2015-03-20,9
2015-03-21,13
2015-03-22,5
2015-03-23,4
2015-03-24,8
2015-03-25,9
2015-03-26,6
2015-03-27,7
2015-03-28,5
2015-03-29,0
2015-03-30,5
2015-03-31,10
2015-04-01,17
2015-04-02,12
2015-04-03,7
2015-04-04,12
2015-04-05,9
2015-04-06,8
2015-04-07,4
2015-04-08,8
2015-04-09,8
2015-04-10,4
2015-04-11,7
2015-04-12,14
2015-04-13,18
2015-04-14,16
2015-04-15,20
2015-04-16,14
2015-04-17,21
2015-04-18,22
2015-04-19,5
2015-04-20,13
2015-04-21,13
2015-04-22,8
2015-04-23,14
2015-04-24,10
2015-04-25,7
2015-04-26,9
2015-04-27,11
2015-04-28,13
2015-04-29,15
2015-04-30,12
2015-05-01,18
2015-05-02,31
2015-05-03,17
2015-05-04,15
2015-05-05,9
2015-05-06,27
2015-05-07,22
2015-05-08,12
2015-05-09,10
2015-05-10,7
2015-05-11,9
2015-05-12,10
2015-05-13,17
2015-05-14,15
2015-05-15,20
2015-05-16,36
2015-05-17,27
2015-05-18,19
2015-05-19,12
2015-05-20,16
2015-05-21,21
2015-05-22,16
2015-05-23,17
2015-05-24,15
2015-05-25,24
2015-05-26,19
2015-05-27,22
2015-05-28,25
2015-05-29,21
2015-05-30,10
2015-05-31,14
2015-06-01,12
2015-06-02,23
2015-06-03,26
2015-06-04,17
2015-06-05,11
2015-06-06,26
2015-06-07,17
2015-06-08,19
2015-06-09,28
2015-06-10,28
2015-06-11,29
2015-06-12,14
2015-06-13,46
2015-06-14,22
2015-06-15,10
2015-06-16,27
2015-06-17,23
2015-06-18,17
2015-06-19,28
2015-06-20,36
2015-06-21,37
2015-06-22,23
2015-06-23,33
2015-06-24,24
2015-06-25,25
2015-06-26,17
2015-06-27,30
2015-06-28,49
2015-06-29,23
2015-06-30,26
2015-07-01,22
2015-07-02,25
2015-07-03,29
2015-07-04,48
2015-07-05,42
2015-07-06,25
2015-07-07,26
2015-07-08,21
2015-07-09,23
2015-07-10,31
2015-07-11,41
2015-07-12,31
2015-07-13,17
2015-07-14,22
2015-07-15,28
2015-07-16,22
2015-07-17,27
2015-07-18,29
2015-07-19,57
2015-07-20,28
2015-07-21,36
2015-07-22,39
2015-07-23,29
2015-07-24,39
2015-07-25,60
2015-07-26,48
2015-07-27,40
2015-07-28,31
2015-07-29,23
2015-07-30,32
2015-07-31,36
2015-08-01,42
2015-08-02,23
2015-08-03,34
2015-08-04,36
2015-08-05,31
2015-08-06,32
2015-08-07,26
2015-08-08,42
2015-08-09,27
2015-08-10,33
2015-08-11,30
2015-08-12,35
2015-08-13,26
2015-08-14,20
2015-08-15,35
2015-08-16,20
2015-08-17,15
2015-08-18,23
2015-08-19,24
2015-08-20,37
2015-08-21,33
2015-08-22,51
2015-08-23,37
2015-08-24,20
2015-08-25,35
2015-08-26,23
2015-08-27,38
2015-08-28,22
2015-08-29,21
2015-08-30,30
2015-08-31,33
2015-09-01,25
2015-09-02,27
2015-09-03,20
2015-09-04,22
2015-09-05,21
2015-09-06,35
2015-09-07,31
2015-09-08,22
2015-09-09,24
2015-09-10,22
2015-09-11,19
2015-09-12,34
2015-09-13,38
2015-09-14,23
2015-09-15,26
2015-09-16,33
2015-09-17,21
2015-09-18,25
2015-09-19,30
2015-09-20,36
2015-09-21,22
2015-09-22,22
2015-09-23,26
2015-09-24,20
2015-09-25,34
2015-09-26,33
2015-09-27,37
2015-09-28,23
2015-09-29,16
2015-09-30,30
2015-10-01,13
2015-10-02,26
2015-10-03,17
2015-10-04,25
2015-10-05,24
2015-10-06,19
2015-10-07,21
2015-10-08,25
2015-10-09,27
2015-10-10,23
2015-10-11,41
2015-10-12,17
2015-10-13,25
2015-10-14,23
2015-10-15,21
2015-10-16,17
2015-10-17,26
2015-10-18,21
2015-10-19,21
2015-10-20,23
2015-10-21,12
2015-10-22,24
2015-10-23,19
2015-10-24,15
2015-10-25,17
2015-10-26,17
2015-10-27,12
2015-10-28,10
2015-10-29,12
2015-10-30,21
2015-10-31,9
2015-11-01,11
2015-11-02,22
2015-11-03,26
2015-11-04,28
2015-11-05,19
2015-11-06,17
2015-11-07,14
2015-11-08,14
2015-11-09,16
2015-11-10,10
2015-11-11,13
2015-11-12,7
2015-11-13,10
2015-11-14,12
2015-11-15,22
2015-11-16,14
2015-11-17,11
2015-11-18,15
2015-11-19,10
2015-11-20,6
2015-11-21,2
2015-11-22,2
2015-11-23,6
2015-11-24,10
2015-11-25,11
2015-11-26,2
2015-11-27,2
2015-11-28,8
2015-11-29,10
2015-11-30,6
2015-12-01,10
2015-12-02,11
2015-12-03,10
2015-12-04,2
2015-12-05,6
2015-12-06,9
2015-12-07,8
2015-12-08,11
2015-12-09,14
2015-12-10,13
2015-12-11,17
2015-12-12,11
2015-12-13,5
2015-12-14,10
2015-12-15,11
2015-12-16,7
2015-12-17,5
2015-12-18,3
2015-12-19,8
2015-12-20,7
2015-12-21,6
2015-12-22,7
2015-12-23,8
2015-12-24,6
2015-12-25,1
2015-12-26,0
2015-12-27,1
2015-12-28,2
2015-12-29,4
2015-12-30,2
2015-12-31,1
2016-01-01,5
2016-01-02,8
2016-01-03,5
2016-01-04,4
2016-01-05,5
2016-01-06,8
2016-01-07,8
2016-01-08,2
2016-01-09,2
2016-01-10,3
2016-01-11,2
2016-01-12,4
2016-01-13,1
2016-01-14,8
2016-01-15,9
2016-01-16,3
2016-01-17,1
2016-01-18,1
2016-01-19,4
2016-01-20,5
2016-01-21,5
2016-01-22,8
2016-01-23,6
2016-01-24,4
2016-01-25,2
2016-01-26,9
2016-01-27,6
2016-01-28,7
2016-01-29,9
2016-01-30,13
2016-01-31,6
2016-02-01,10
2016-02-02,4
2016-02-03,6
2016-02-04,6
2016-02-05,7
2016-02-06,8
2016-02-07,8
2016-02-08,8
2016-02-09,2
2016-02-10,3
2016-02-11,0
2016-02-12,1
2016-02-13,1
2016-02-14,2
2016-02-15,4
2016-02-16,4
2016-02-17,8
2016-02-18,6
2016-02-19,8
2016-02-20,20
2016-02-21,5
2016-02-22,6
2016-02-23,9
2016-02-24,5
2016-02-25,12
2016-02-26,8
2016-02-27,18
2016-02-28,9
2016-02-29,7
2016-03-01,3
2016-03-02,5
2016-03-03,8
2016-03-04,8
2016-03-05,4
2016-03-06,9
2016-03-07,13
2016-03-08,30
2016-03-09,20
2016-03-10,10
2016-03-11,12
2016-03-12,16
2016-03-13,3
2016-03-14,13
2016-03-15,13
2016-03-16,11
2016-03-17,12
2016-03-18,13
2016-03-19,7
2016-03-20,11
2016-03-21,14
2016-03-22,11
2016-03-23,5
2016-03-24,4
2016-03-25,13
2016-03-26,10
2016-03-27,19
2016-03-28,13
2016-03-29,17
2016-03-30,8
2016-03-31,10
2016-04-01,11
2016-04-02,5
2016-04-03,12
2016-04-04,6
2016-04-05,3
2016-04-06,5
2016-04-07,7
2016-04-08,6
2016-04-09,6
2016-04-10,3
2016-04-11,15
2016-04-12,18
2016-04-13,11
2016-04-14,12
2016-04-15,13
2016-04-16,29
2016-04-17,27
2016-04-18,19
2016-04-19,11
2016-04-20,15
2016-04-21,21
2016-04-22,15
2016-04-23,25
2016-04-24,30
2016-04-25,24
2016-04-26,15
2016-04-27,6
2016-04-28,10
2016-04-29,13
2016-04-30,5
2016-05-01,5
2016-05-02,20
2016-05-03,14
2016-05-04,9
2016-05-05,13
2016-05-06,19
2016-05-07,19
2016-05-08,15
2016-05-09,10
2016-05-10,12
2016-05-11,17
2016-05-12,18
2016-05-13,7
2016-05-14,8
2016-05-15,17
2016-05-16,18
2016-05-17,17
2016-05-18,20
2016-05-19,23
2016-05-20,22
2016-05-21,33
2016-05-22,47
2016-05-23,29
2016-05-24,28
2016-05-25,11
2016-05-26,26
2016-05-27,16
2016-05-28,32
2016-05-29,33
2016-05-30,38
2016-05-31,11
2016-06-01,24
2016-06-02,20
2016-06-03,31
2016-06-04,26
2016-06-05,37
2016-06-06,34
2016-06-07,15
2016-06-08,25
2016-06-09,19
2016-06-10,28
2016-06-11,24
2016-06-12,31
2016-06-13,27
2016-06-14,19
2016-06-15,28
2016-06-16,23
2016-06-17,34
2016-06-18,39
2016-06-19,27
2016-06-20,22
2016-06-21,32
2016-06-22,9
2016-06-23,22
2016-06-24,33
2016-06-25,38
2016-06-26,28
2016-06-27,23
2016-06-28,34
2016-06-29,33
2016-06-30,24
