STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TAVG,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150802,80,H, ,S,9999,91, , ,W,2400,67, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150803,76,H, ,S,9999,82, , ,W,2400,67, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150804,72,H, ,S,9999,82, , ,W,2400,61, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150805,73,H, ,S,9999,82, , ,W,2400,61, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150806,73,H, ,S,9999,83, , ,W,2400,64, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150807,73,H, ,S,9999,83, , ,W,2400,63, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150808,75,H, ,S,9999,82, , ,W,2400,68, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150809,72,H, ,S,9999,80, , ,W,2400,67, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150810,75,H, ,S,9999,84, , ,W,2400,68, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150811,73,H, ,S,9999,82, , ,W,2400,65, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150812,71,H, ,S,9999,81, , ,W,2400,61, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150813,74,H, ,S,9999,85, , ,W,2400,65, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150814,78,H, ,S,9999,90, , ,W,2400,67, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150815,77,H, ,S,9999,92, , ,W,2400,67, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150816,79,H, ,S,9999,89, , ,W,2400,71, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150817,79,H, ,S,9999,88, , ,W,2400,68, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150818,74,H, ,S,9999,83, , ,W,2400,67, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150819,72,H, ,S,9999,75, , ,W,2400,62, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150820,65,H, ,S,9999,74, , ,W,2400,59, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150821,69,H, ,S,9999,82, , ,W,2400,55, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150822,72,H, ,S,9999,81, , ,W,2400,60, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150823,71,H, ,S,9999,77, , ,W,2400,61, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150824,65,H, ,S,9999,75, , ,W,2400,55, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150825,63,H, ,S,9999,72, , ,W,2400,59, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150826,62,H, ,S,9999,67, , ,W,2400,56, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150827,63,H, ,S,9999,76, , ,W,2400,51, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150828,65,H, ,S,9999,72, , ,W,2400,56, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150829,68,H, ,S,9999,70, , ,W,2400,63, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150830,68,H, ,S,9999,77, , ,W,2400,62, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150831,71,H, ,S,9999,85, , ,W,2400,60, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150901,78,H, ,S,9999,88, , ,W,2400,68, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150902,80,H, ,S,9999,90, , ,W,2400,72, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150903,81,H, ,S,9999,91, , ,W,2400,71, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150904,74,H, ,S,9999,85, , ,W,2400,68, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150905,75,H, ,S,9999,87, , ,W,2400,69, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150906,80,H, ,S,9999,92, , ,W,2400,70, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150907,81,H, ,S,9999,88, , ,W,2400,76, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150908,77,H, ,S,9999,81, , ,W,2400,68, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150909,70,H, ,S,9999,77, , ,W,2400,58, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150910,64,H, ,S,9999,74, , ,W,2400,54, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150911,62,H, ,S,9999,67, , ,W,2400,54, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150912,58,H, ,S,9999,65, , ,W,2400,50, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150913,58,H, ,S,9999,70, , ,W,2400,48, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150914,65,H, ,S,9999,82, , ,W,2400,52, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150915,73,H, ,S,9999,82, , ,W,2400,62, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150916,71,H, ,S,9999,83, , ,W,2400,56, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150917,72,H, ,S,9999,85, , ,W,2400,61, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150918,72,H, ,S,9999,74, , ,W,2400,65, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150919,65,H, ,S,9999,71, , ,W,2400,53, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150920,60,H, ,S,9999,73, , ,W,2400,50, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150921,62,H, ,S,9999,74, , ,W,2400,52, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150922,65,H, ,S,9999,80, , ,W,2400,53, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150923,68,H, ,S,9999,80, , ,W,2400,57, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150924,67,H, ,S,9999,76, , ,W,2400,56, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150925,65,H, ,S,9999,73, , ,W,2400,60, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150926,67,H, ,S,9999,75, , ,W,2400,60, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150927,67,H, ,S,9999,74, , ,W,2400,61, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150928,70,H, ,S,9999,77, , ,W,2400,64, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150929,64,H, ,S,9999,68, , ,W,2400,55, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20150930,57,H, ,S,9999,61, , ,W,2400,52, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151001,55,H, ,S,9999,59, , ,W,2400,52, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151002,55,H, ,S,9999,60, , ,W,2400,51, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151003,52,H, ,S,9999,54, , ,W,2400,48, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151004,52,H, ,S,9999,57, , ,W,2400,50, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151005,57,H, ,S,9999,60, , ,W,2400,55, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151006,60,H, ,S,9999,71, , ,W,2400,55, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151007,62,H, ,S,9999,71, , ,W,2400,54, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151008,62,H, ,S,9999,77, , ,W,2400,50, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151009,60,H, ,S,9999,64, , ,W,2400,47, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151010,53,H, ,S,9999,65, , ,W,2400,42, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151011,62,H, ,S,9999,79, , ,W,2400,51, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151012,67,H, ,S,9999,75, , ,W,2400,53, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151013,56,H, ,S,9999,63, , ,W,2400,47, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151014,52,H, ,S,9999,63, , ,W,2400,42, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151015,55,H, ,S,9999,69, , ,W,2400,46, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151016,49,H, ,S,9999,55, , ,W,2400,37, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151017,42,H, ,S,9999,53, , ,W,2400,33, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151018,45,H, ,S,9999,60, , ,W,2400,33, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151019,55,H, ,S,9999,73, , ,W,2400,47, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151020,64,H, ,S,9999,74, , ,W,2400,57, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151021,63,H, ,S,9999,75, , ,W,2400,52, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151022,60,H, ,S,9999,62, , ,W,2400,51, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151023,55,H, ,S,9999,64, , ,W,2400,52, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151024,62,H, ,S,9999,66, , ,W,2400,46, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151025,51,H, ,S,9999,62, , ,W,2400,41, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151026,49,H, ,S,9999,61, , ,W,2400,37, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151027,53,H, ,S,9999,56, , ,W,2400,50, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151028,53,H, ,S,9999,56, , ,W,2400,37, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151029,41,H, ,S,9999,47, , ,W,2400,36, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151030,45,H, ,S,9999,56, , ,W,2400,36, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151031,47,H, ,S,9999,52, , ,W,2400,45, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151101,53,H, ,S,9999,63, , ,W,2400,44, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151102,58,H, ,S,9999,72, , ,W,2400,47, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151103,58,H, ,S,9999,70, , ,W,2400,44, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151104,58,H, ,S,9999,71, , ,W,2400,48, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151105,64,H, ,S,9999,70, , ,W,2400,59, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151106,56,H, ,S,9999,65, , ,W,2400,41, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151107,44,H, ,S,9999,53, , ,W,2400,35, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151108,41,H, ,S,9999,52, , ,W,2400,28, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151109,42,H, ,S,9999,56, , ,W,2400,29, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151110,45,H, ,S,9999,56, , ,W,2400,32, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151111,48,H, ,S,9999,63, , ,W,2400,36, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151112,48,H, ,S,9999,56, , ,W,2400,42, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151113,42,H, ,S,9999,47, , ,W,2400,32, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151114,39,H, ,S,9999,57, , ,W,2400,25, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151115,53,H, ,S,9999,64, , ,W,2400,44, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151116,52,H, ,S,9999,57, , ,W,2400,43, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151117,51,H, ,S,9999,61, , ,W,2400,47, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151118,58,H, ,S,9999,62, , ,W,2400,47, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151119,45,H, ,S,9999,47, , ,W,2400,35, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151120,36,H, ,S,9999,40, , ,W,2400,31, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151121,32,H, ,S,9999,33, , ,W,2400,18, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151122,19,H, ,S,9999,27, , ,W,2400,7, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151123,28,H, ,S,9999,37, , ,W,2400,25, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151124,32,H, ,S,9999,41, , ,W,2400,21, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151125,38,H, ,S,9999,52, , ,W,2400,29, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151126,52,H, ,S,9999,60, , ,W,2400,48, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151127,45,H, ,S,9999,56, , ,W,2400,34, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151128,35,H, ,S,9999,38, , ,W,2400,30, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151129,33,H, ,S,9999,41, , ,W,2400,25, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151130,40,H, ,S,9999,44, , ,W,2400,38, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151201,42,H, ,S,9999,43, , ,W,2400,37, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151202,35,H, ,S,9999,38, , ,W,2400,31, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151203,33,H, ,S,9999,35, , ,W,2400,30, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151204,37,H, ,S,9999,47, , ,W,2400,32, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151205,36,H, ,S,9999,46, , ,W,2400,29, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151206,36,H, ,S,9999,47, , ,W,2400,27, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151207,34,H, ,S,9999,39, , ,W,2400,27, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151208,40,H, ,S,9999,47, , ,W,2400,38, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151209,46,H, ,S,9999,52, , ,W,2400,40, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151210,48,H, ,S,9999,57, , ,W,2400,41, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151211,46,H, ,S,9999,51, , ,W,2400,41, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151212,50,H, ,S,9999,57, , ,W,2400,47, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151213,55,H, ,S,9999,61, , ,W,2400,48, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151214,55,H, ,S,9999,61, , ,W,2400,42, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151215,41,H, ,S,9999,43, , ,W,2400,39, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151216,43,H, ,S,9999,53, , ,W,2400,35, , ,W,2400,-9999, , , ,9999
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,20151217,33,H, ,S,9999,35, , ,W,2400,28, , ,W,2400,-9999, , , ,9999
